GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q9H175	CSRNP2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BGQ2|ensembl:ENSMUSP00000052144	9606	Ensembl		F
UniProtKB	Q9H175	CSRNP2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BGQ2|ensembl:ENSMUSP00000052144	9606	Ensembl		F
UniProtKB	Q9H175	CSRNP2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000250	ISS	PMID:17726538	UniProtKB:Q8BGQ2	9606	UniProt		F
UniProtKB	Q9H2A3	NEUROG2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:1.2.3	9606	NTNU_SB		F
UniProtKB	Q9H2A3	NEUROG2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104654|MGI:MGI:106593|MGI:MGI:107755|MGI:MGI:1339708|MGI:MGI:1355331|MGI:MGI:1930001|MGI:MGI:891976|MGI:MGI:893591|PANTHER:PTN001454287|RGD:631350|UniProtKB:Q13562|UniProtKB:Q9Y4Z2	9606	GO_Central		F
UniProtKB	Q9H2C1	LHX5	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.1.5	9606	NTNU_SB		F
UniProtKB	Q9H2C1	LHX5	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1100513|MGI:MGI:1888519|MGI:MGI:96785|PANTHER:PTN004680160|UniProtKB:Q969G2|UniProtKB:Q9UBR4|WB:WBGene00003167	9606	GO_Central		F
UniProtKB	Q9H2C1	LHX5	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	Q9H2P0	ADNP	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.1.8	9606	NTNU_SB		F
UniProtKB	Q9H2S9	IKZF4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1332234|MGI:MGI:1342540|MGI:MGI:1342542|MGI:MGI:3029290|PANTHER:PTN002812688|RGD:708385|UniProtKB:P49711|UniProtKB:Q99684|UniProtKB:Q9GZX5|UniProtKB:Q9H5V7|UniProtKB:Q9UID6|UniProtKB:Q9UQR1	9606	GO_Central		F
UniProtKB	Q9H2S9	IKZF4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000304	TAS	PMID:10978333		9606	UniProt		F
UniProtKB	Q9H2W2	MIXL1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.1.3	9606	NTNU_SB		F
UniProtKB	Q9H2W2	MIXL1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1351322|PANTHER:PTN000676189	9606	GO_Central		F
UniProtKB	Q9H2W2	MIXL1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	Q9H2W2	MIXL1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042917	9606	InterPro		F
UniProtKB	Q9H2W2	MIXL1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WUI0|ensembl:ENSMUSP00000027778	9606	Ensembl		F
UniProtKB	Q9H2W2	MIXL1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	PMID:22164283	UniProtKB:Q9WUI0	9606	BHF-UCL	occurs_at(SO:0000165)	F
UniProtKB	Q9H2W2	MIXL1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9WUI0	9606	BHF-UCL	occurs_at(SO:0000165)	F
UniProtKB	Q9H2W2	MIXL1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	PMID:22164283	UniProtKB:Q9WUI0	9606	BHF-UCL	occurs_at(SO:0001952)	F
UniProtKB	Q9H2W2	MIXL1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9WUI0	9606	BHF-UCL	occurs_at(SO:0001952)	F
UniProtKB	Q9H2W2	MIXL1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9WUI0	9606	BHF-UCL	has_input(UniProtKB:P35968),occurs_at(SO:0001952)|has_input(UniProtKB:P16234),occurs_at(SO:0001952)	F
UniProtKB	Q9H2Z4	NKX2-4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.1.2	9606	NTNU_SB		F
UniProtKB	Q9H2Z4	NKX2-4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0004110|FB:FBgn0004862|FB:FBgn0040318|FB:FBgn0261930|MGI:MGI:108015|MGI:MGI:108067|MGI:MGI:1352738|MGI:MGI:97347|MGI:MGI:97350|PANTHER:PTN000678271|RGD:3866|RGD:69318|UniProtKB:A6NCS4|UniProtKB:A6NJ46|UniProtKB:O15522|UniProtKB:P52952|UniProtKB:Q99801	9606	GO_Central		F
UniProtKB	Q9H2Z4	NKX2-4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	Q9H334	FOXP1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.3.1	9606	NTNU_SB		F
UniProtKB	Q9H334	FOXP1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1891436|MGI:MGI:1914004|MGI:MGI:1921373|MGI:MGI:2148705|PANTHER:PTN000215041	9606	GO_Central		F
UniProtKB	Q9H334	FOXP1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1914004|MGI:MGI:1921373|MGI:MGI:2148705|PANTHER:PTN000215042	9606	GO_Central		F
UniProtKB	Q9H334	FOXP1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766|InterPro:IPR030456	9606	InterPro		F
UniProtKB	Q9H3D4	TP63	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:6.3.1	9606	NTNU_SB		F
UniProtKB	Q9H3D4	TP63	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1330810|MGI:MGI:98834|PANTHER:PTN000893833|UniProtKB:O15350|UniProtKB:P04637	9606	GO_Central		F
UniProtKB	Q9H3D4	TP63	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002117|InterPro:IPR008967|InterPro:IPR012346	9606	InterPro		F
UniProtKB	Q9H3D4	TP63	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88898|ensembl:ENSMUSP00000110965	9606	Ensembl		F
UniProtKB	Q9H3D4	TP63	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JJP6|ensembl:ENSRNOP00000033463	9606	Ensembl		F
UniProtKB	Q9H3D4	TP63	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000315	IMP	PMID:25417702		9606	CAFA		F
UniProtKB	Q9H3V4	Q9H3V4	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016355	9606	InterPro		F
UniProtKB	Q9H3V4	Q9H3V4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	9606	InterPro		F
UniProtKB	Q9H4I2	ZHX3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.1.8	9606	NTNU_SB		F
UniProtKB	Q9H4I2	ZHX3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001810325|RGD:631431	9606	GO_Central		F
UniProtKB	Q9H4I2	ZHX3	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:12659632		9606	UniProt		F
UniProtKB	Q9H4S2	GSX1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.1.1	9606	NTNU_SB		F
UniProtKB	Q9H4S2	GSX1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1277163|MGI:MGI:1346018|MGI:MGI:95842|PANTHER:PTN000678138	9606	GO_Central		F
UniProtKB	Q9H4S2	GSX1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	Q9H4S2	GSX1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31315|ensembl:ENSMUSP00000069728	9606	Ensembl		F
UniProtKB	Q9H4T2	ZSCAN16	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0004618|FB:FBgn0267337|MGI:MGI:1338823|MGI:MGI:99159|PANTHER:PTN002354498|UniProtKB:O14978|UniProtKB:O95125|UniProtKB:P17028|UniProtKB:P36508|UniProtKB:Q16600|UniProtKB:Q9BRR0|UniProtKB:Q9Y5A6	9606	GO_Central		F
UniProtKB	Q9H4W6	EBF3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:6.1.5	9606	NTNU_SB		F
UniProtKB	Q9H4W6	EBF3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2385972|MGI:MGI:894289|MGI:MGI:894332|MGI:MGI:95275|PANTHER:PTN000844136	9606	GO_Central		F
UniProtKB	Q9H4W6	EBF3	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR038006	9606	InterPro		F
UniProtKB	Q9H582	ZNF644	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001227251|SGD:S000001048|SGD:S000002871|UniProtKB:O95785|UniProtKB:Q9H582	9606	GO_Central		F
UniProtKB	Q9H582	ZNF644	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:25789554		9606	GO_Central		F
UniProtKB	Q9H5H4	ZNF768	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0013469|MGI:MGI:104786|PANTHER:PTN004701291|RGD:708346|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	Q9H5J0	ZBTB3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1335091|PANTHER:PTN000694507|UniProtKB:O15062|UniProtKB:Q14526|UniProtKB:Q99592	9606	GO_Central		F
UniProtKB	Q9H5Q4	TFB2M	enables	GO:0034246	mitochondrial transcription factor activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000197910|UniProtKB:Q9H5Q4	9606	GO_Central		F
UniProtKB	Q9H5Q4	TFB2M	enables	GO:0034246	mitochondrial transcription factor activity	ECO:0000314	IDA	PMID:12068295		9606	GO_Central		F
UniProtKB	Q9H5Q4	TFB2M	enables	GO:0034246	mitochondrial transcription factor activity	ECO:0000314	IDA	PMID:29149603		9606	GO_Central		F
UniProtKB	Q9H5V7	IKZF5	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10978333		9606	NTNU_SB		F
UniProtKB	Q9H5V7	IKZF5	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1332234|MGI:MGI:1342540|MGI:MGI:1342542|MGI:MGI:3029290|PANTHER:PTN002812688|RGD:708385|UniProtKB:P49711|UniProtKB:Q99684|UniProtKB:Q9GZX5|UniProtKB:Q9H5V7|UniProtKB:Q9UID6|UniProtKB:Q9UQR1	9606	GO_Central		F
UniProtKB	Q9H609	ZNF576	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN004702832|UniProtKB:Q9ULJ3|UniProtKB:Q9UPG8	9606	GO_Central		F
UniProtKB	Q9H6I2	SOX17	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:4.1.1	9606	NTNU_SB		F
UniProtKB	Q9H6I2	SOX17	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107543|PANTHER:PTN002567805	9606	GO_Central		F
UniProtKB	Q9H6I2	SOX17	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000411|FB:FBgn0029123|MGI:MGI:103559|MGI:MGI:107543|MGI:MGI:2654070|MGI:MGI:98357|MGI:MGI:98359|MGI:MGI:98360|MGI:MGI:98362|MGI:MGI:98363|MGI:MGI:98364|MGI:MGI:98366|MGI:MGI:98369|MGI:MGI:98660|PANTHER:PTN000030384|PomBase:SPBC23G7.09|RGD:1565646|RGD:69351|UniProtKB:P35713|UniProtKB:Q05066|UniProtKB:Q06945|ZFIN:ZDB-GENE-990715-6	9606	GO_Central		F
UniProtKB	Q9H6I2	SOX17	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61473|ensembl:ENSMUSP00000027035	9606	Ensembl		F
UniProtKB	Q9H6I2	SOX17	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61473|ensembl:ENSMUSP00000027035	9606	Ensembl		F
UniProtKB	Q9H6I2	SOX17	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61473|ensembl:ENSMUSP00000027035	9606	Ensembl		F
UniProtKB	Q9H6I2	SOX17	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q61473	9606	BHF-UCL	occurs_at(SO:0000165)	F
UniProtKB	Q9H6M4	Q9H6M4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001699|InterPro:IPR037935	9606	InterPro		F
UniProtKB	Q9H707	ZNF552	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	9606	GO_Central		F
UniProtKB	Q9H7I9	FLJ00094	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR031265	9606	InterPro		F
UniProtKB	Q9H7R0	ZNF442	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001972500|UniProtKB:Q14119	9606	GO_Central		F
UniProtKB	Q9H7R5	ZNF665	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	9606	GO_Central		F
UniProtKB	Q9H7X3	ZNF696	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001972500|UniProtKB:Q14119	9606	GO_Central		F
UniProtKB	Q9H8G1	ZNF430	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002810793|UniProtKB:P28698|UniProtKB:Q03923|UniProtKB:Q9H116	9606	GO_Central		F
UniProtKB	Q9H8N7	ZNF395	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:28316371		9606	ARUK-UCL		F
UniProtKB	Q9H8N7	ZNF395	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000988734|UniProtKB:Q9H8N7|UniProtKB:Q9NR83	9606	GO_Central		F
UniProtKB	Q9H8P7	Q9H8P7	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039725	9606	InterPro		F
UniProtKB	Q9H930	SP140L	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002923949|UniProtKB:P23497	9606	GO_Central		F
UniProtKB	Q9H9D4	ZNF408	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0004618|FB:FBgn0267337|MGI:MGI:1338823|MGI:MGI:99159|PANTHER:PTN002354498|UniProtKB:O14978|UniProtKB:O95125|UniProtKB:P17028|UniProtKB:P36508|UniProtKB:Q16600|UniProtKB:Q9BRR0|UniProtKB:Q9Y5A6	9606	GO_Central		F
UniProtKB	Q9H9S0	NANOG	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.1.2	9606	NTNU_SB		F
UniProtKB	Q9H9S0	NANOG	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:16153702		9606	HGNC-UCL		F
UniProtKB	Q9H9S0	NANOG	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:101926|MGI:MGI:1919200|MGI:MGI:2669849|MGI:MGI:94901|MGI:MGI:94902|MGI:MGI:94903|PANTHER:PTN004692250|UniProtKB:O95231|UniProtKB:Q92988	9606	GO_Central		F
UniProtKB	Q9H9S0	NANOG	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q80Z64	9606	UniProt		F
UniProtKB	Q9H9S0	NANOG	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	Q9HAH1	ZNF556	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104786|PANTHER:PTN001226166|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	Q9HAH1	ZNF556	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0013469|MGI:MGI:104786|PANTHER:PTN004701291|RGD:708346|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	Q9HAK2	EBF2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:6.1.5	9606	NTNU_SB		F
UniProtKB	Q9HAK2	EBF2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2385972|MGI:MGI:894289|MGI:MGI:894332|MGI:MGI:95275|PANTHER:PTN000844136	9606	GO_Central		F
UniProtKB	Q9HAK2	EBF2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR038006	9606	InterPro		F
UniProtKB	Q9HAK2	EBF2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08792|ensembl:ENSMUSP00000135500	9606	Ensembl		F
UniProtKB	Q9HAP2	MLXIP	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:1.2.6	9606	NTNU_SB		F
UniProtKB	Q9HAP2	MLXIP	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:11073985		9606	NTNU_SB		F
UniProtKB	Q9HAP2	MLXIP	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:103239|MGI:MGI:1927999|PANTHER:PTN000761437|UniProtKB:Q01664|UniProtKB:Q9HAP2|UniProtKB:Q9UH92	9606	GO_Central		F
UniProtKB	Q9HAP2	MLXIP	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032648	9606	InterPro		F
UniProtKB	Q9HAV2	Q9HAV2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010542	9606	InterPro		F
UniProtKB	Q9HAZ2	PRDM16	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:12816872		9606	ARUK-UCL		F
UniProtKB	Q9HAZ2	PRDM16	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1917923|MGI:MGI:95457|PANTHER:PTN002811836|PomBase:SPAC4G8.13c	9606	GO_Central		F
UniProtKB	Q9HB13	HOXB1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	Q9HB28	HOXB7	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001827	9606	InterPro		F
UniProtKB	Q9HB31	SEBOX	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.1.3	9606	ARUK-UCL		F
UniProtKB	Q9HB58	SP110	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002923949|UniProtKB:P23497	9606	GO_Central		F
UniProtKB	Q9HB64	Q9HB64	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019817	9606	InterPro		F
UniProtKB	Q9HBE1	PATZ1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107187|MGI:MGI:1195345|MGI:MGI:1278332|MGI:MGI:1929213|PANTHER:PTN004702374|UniProtKB:Q8N680|UniProtKB:Q9Y2Y4	9606	GO_Central		F
UniProtKB	Q9HBT7	ZNF287	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0004618|FB:FBgn0267337|MGI:MGI:1338823|MGI:MGI:99159|PANTHER:PTN002354498|UniProtKB:O14978|UniProtKB:O95125|UniProtKB:P17028|UniProtKB:P36508|UniProtKB:Q16600|UniProtKB:Q9BRR0|UniProtKB:Q9Y5A6	9606	GO_Central		F
UniProtKB	Q9HBT8	ZNF286A	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	9606	GO_Central		F
UniProtKB	Q9HBU1	BARX1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.1.2	9606	NTNU_SB		F
UniProtKB	Q9HBU1	BARX1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0004854|FB:FBgn0011758|MGI:MGI:1859288|MGI:MGI:1859314|PANTHER:PTN001551673|UniProtKB:Q9UMQ3	9606	GO_Central		F
UniProtKB	Q9HBU1	BARX1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	Q9HBU1	BARX1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000303	NAS	PMID:10995576		9606	UniProt		F
UniProtKB	Q9HBU2	LHX3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	Q9HBZ2	ARNT2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:1.2.5	9606	NTNU_SB		F
UniProtKB	Q9HBZ2	ARNT2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0002723|FB:FBgn0261703|FB:FBgn0264075|MGI:MGI:107188|MGI:MGI:1096381|MGI:MGI:88071|PANTHER:PTN000548496|UniProtKB:Q8WYA1|UniProtKB:Q9HBZ2	9606	GO_Central		F
UniProtKB	Q9HBZ2	ARNT2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:24465693		9606	UniProt		F
UniProtKB	Q9HBZ2	ARNT2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001067	9606	InterPro		F
UniProtKB	Q9HBZ2	ARNT2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61324|ensembl:ENSMUSP00000082154	9606	Ensembl		F
UniProtKB	Q9HBZ2	ARNT2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61324|ensembl:ENSMUSP00000082154	9606	Ensembl		F
